delivery_partner_id,total_deliveries,on_time_deliveries,avg_delay_mins,total_revenue,on_time_pct,performance_rating
45204,1,0,3.0,1075.43,0.0,Poor
45208,1,0,3.0,3338.08,0.0,Poor
45229,1,1,-5.0,4058.84,100.0,Excellent
45258,1,1,-3.0,1212.41,100.0,Excellent
45259,1,0,9.0,493.19,0.0,Poor
45262,1,1,-5.0,486.28,100.0,Excellent
45284,1,1,-3.0,2751.59,100.0,Excellent
45294,1,1,-2.0,552.2,100.0,Excellent
45361,1,0,2.0,2075.61,0.0,Poor
45396,1,0,10.0,486.28,0.0,Poor
45401,1,1,0.0,3993.4,100.0,Excellent
45443,1,0,10.0,781.08,0.0,Poor
45467,1,1,-4.0,3331.12,100.0,Excellent
45482,1,0,13.0,4099.05,0.0,Poor
45483,1,0,22.0,951.43,0.0,Poor
45499,1,1,-4.0,1226.55,100.0,Excellent
45529,1,0,12.0,1596.72,0.0,Poor
45530,1,0,3.0,1313.89,0.0,Poor
45580,1,1,-4.0,3870.37,100.0,Excellent
45581,1,1,0.0,2915.52,100.0,Excellent
45656,1,1,-4.0,4965.12,100.0,Excellent
45668,1,1,-5.0,3074.06,100.0,Excellent
45704,1,1,-5.0,651.93,100.0,Excellent
45751,1,0,11.0,822.74,0.0,Poor
45775,1,0,4.0,1705.25,0.0,Poor
45795,1,0,22.0,3078.59,0.0,Poor
45832,1,0,23.0,3032.51,0.0,Poor
45838,1,0,3.0,1546.34,0.0,Poor
45869,1,1,-4.0,2086.36,100.0,Excellent
45875,1,0,3.0,1276.66,0.0,Poor
45901,1,1,-5.0,1566.19,100.0,Excellent
45911,1,1,-2.0,1975.03,100.0,Excellent
45949,1,0,5.0,4479.61,0.0,Poor
45994,1,0,19.0,3342.15,0.0,Poor
46019,1,0,13.0,616.62,0.0,Poor
46033,1,1,0.0,2427.78,100.0,Excellent
46050,1,1,-3.0,3676.83,100.0,Excellent
46105,1,1,-1.0,2636.17,100.0,Excellent
46130,1,0,3.0,4860.59,0.0,Poor
46136,1,0,1.0,317.82,0.0,Poor
46137,1,0,3.0,3415.39,0.0,Poor
46168,1,0,11.0,632.43,0.0,Poor
46172,1,1,-4.0,4368.88,100.0,Excellent
46175,1,0,5.0,4356.46,0.0,Poor
46211,1,0,2.0,3364.63,0.0,Poor
46223,1,0,3.0,1025.18,0.0,Poor
46248,1,1,-1.0,1592.28,100.0,Excellent
46263,1,1,-3.0,3220.8,100.0,Excellent
46269,1,0,2.0,2732.0,0.0,Poor
46287,1,0,4.0,162.67,0.0,Poor
46289,1,0,4.0,1797.17,0.0,Poor
46350,1,0,12.0,1897.12,0.0,Poor
46402,1,1,0.0,568.74,100.0,Excellent
46413,1,0,17.0,658.16,0.0,Poor
46446,1,1,-2.0,193.46,100.0,Excellent
46466,1,0,3.0,2822.13,0.0,Poor
46516,1,0,7.0,346.87,0.0,Poor
46535,1,1,-1.0,4483.92,100.0,Excellent
46537,1,1,-5.0,1540.06,100.0,Excellent
46546,1,0,2.0,1677.93,0.0,Poor
46549,1,0,7.0,783.96,0.0,Poor
46667,1,0,10.0,2563.4,0.0,Poor
46682,1,0,3.0,3309.6,0.0,Poor
46700,1,0,10.0,3889.08,0.0,Poor
46734,1,0,1.0,3117.54,0.0,Poor
46744,1,0,3.0,1036.38,0.0,Poor
46745,1,0,13.0,325.08,0.0,Poor
46786,1,0,5.0,2506.63,0.0,Poor
46790,1,0,14.0,3951.8,0.0,Poor
46815,1,1,0.0,724.84,100.0,Excellent
46857,1,0,24.0,1407.4,0.0,Poor
46866,1,1,-2.0,3772.64,100.0,Excellent
46871,1,0,1.0,852.02,0.0,Poor
46879,1,0,12.0,321.94,0.0,Poor
46891,1,0,14.0,883.44,0.0,Poor
46910,1,0,4.0,186.08,0.0,Poor
46962,1,1,-1.0,1614.35,100.0,Excellent
47002,1,0,6.0,4746.82,0.0,Poor
47010,1,0,4.0,1934.86,0.0,Poor
47066,1,0,21.0,1549.44,0.0,Poor
47069,1,1,-2.0,2003.29,100.0,Excellent
47070,1,0,5.0,1527.98,0.0,Poor
47082,1,0,30.0,4113.75,0.0,Poor
47119,1,1,-4.0,2855.48,100.0,Excellent
47124,1,0,2.0,123.74,0.0,Poor
47148,1,0,13.0,820.83,0.0,Poor
47152,1,1,-2.0,2930.46,100.0,Excellent
47179,1,1,-3.0,2571.47,100.0,Excellent
47194,1,1,-2.0,1917.12,100.0,Excellent
47196,1,0,25.0,2474.5,0.0,Poor
47202,1,0,5.0,1508.35,0.0,Poor
47213,1,0,11.0,354.91,0.0,Poor
47220,1,0,15.0,4588.23,0.0,Poor
47252,1,0,4.0,3494.6,0.0,Poor
47294,1,0,1.0,1443.71,0.0,Poor
47299,1,1,0.0,1197.76,100.0,Excellent
47308,1,0,5.0,1228.86,0.0,Poor
47309,1,1,-5.0,2022.07,100.0,Excellent
47319,1,0,12.0,4216.87,0.0,Poor
47395,1,0,5.0,997.61,0.0,Poor
47423,1,1,0.0,647.86,100.0,Excellent
47464,1,1,-3.0,2887.67,100.0,Excellent
47529,1,1,-3.0,2205.44,100.0,Excellent
47552,1,1,0.0,4406.98,100.0,Excellent
47591,1,0,5.0,2013.55,0.0,Poor
47626,1,1,-4.0,271.38,100.0,Excellent
47635,1,0,12.0,486.28,0.0,Poor
47649,1,0,3.0,3488.88,0.0,Poor
47688,1,0,14.0,896.97,0.0,Poor
47723,1,0,2.0,2532.22,0.0,Poor
47725,1,0,5.0,2033.74,0.0,Poor
47824,1,1,-2.0,3434.89,100.0,Excellent
47831,1,0,13.0,3874.95,0.0,Poor
47833,1,0,14.0,2302.29,0.0,Poor
47844,1,0,6.0,2124.37,0.0,Poor
47869,1,0,4.0,1048.83,0.0,Poor
47913,1,0,1.0,1709.44,0.0,Poor
47916,1,0,9.0,2506.93,0.0,Poor
47945,1,0,15.0,876.11,0.0,Poor
47985,1,1,-3.0,1070.56,100.0,Excellent
48011,1,1,-3.0,2231.91,100.0,Excellent
48031,1,0,10.0,3448.71,0.0,Poor
48039,1,0,11.0,786.1,0.0,Poor
48074,1,0,12.0,905.35,0.0,Poor
48139,1,0,2.0,3685.3,0.0,Poor
48142,1,0,8.0,3163.12,0.0,Poor
48159,1,0,15.0,788.36,0.0,Poor
48166,1,1,-1.0,3605.53,100.0,Excellent
48175,1,0,12.0,280.35,0.0,Poor
48216,1,0,5.0,1912.65,0.0,Poor
48217,1,1,0.0,1684.03,100.0,Excellent
48240,1,1,-1.0,3899.51,100.0,Excellent
48259,1,0,6.0,2167.1,0.0,Poor
48267,1,0,9.0,487.51,0.0,Poor
48275,1,0,3.0,2215.55,0.0,Poor
48307,1,0,3.0,281.73,0.0,Poor
48308,1,0,1.0,2646.91,0.0,Poor
48310,1,0,1.0,1395.83,0.0,Poor
48327,1,0,14.0,3132.92,0.0,Poor
48329,1,0,4.0,1331.1,0.0,Poor
48344,1,0,7.0,4045.22,0.0,Poor
48378,1,0,1.0,2993.51,0.0,Poor
48388,1,0,9.0,2541.96,0.0,Poor
48428,1,0,4.0,415.75,0.0,Poor
48495,1,1,0.0,340.36,100.0,Excellent
48499,1,0,2.0,207.41,0.0,Poor
48508,1,1,0.0,2445.2,100.0,Excellent
48535,1,1,-5.0,2158.72,100.0,Excellent
48559,1,0,16.0,2429.82,0.0,Poor
48582,1,0,15.0,3064.36,0.0,Poor
48586,1,0,8.0,3835.87,0.0,Poor
48604,1,0,3.0,1137.72,0.0,Poor
48609,1,0,5.0,1848.13,0.0,Poor
48623,1,1,-1.0,1599.98,100.0,Excellent
48639,1,1,-1.0,1429.18,100.0,Excellent
48662,1,1,0.0,2017.98,100.0,Excellent
48673,1,0,12.0,1539.36,0.0,Poor
48691,1,0,10.0,3402.24,0.0,Poor
48704,1,1,-3.0,2788.5,100.0,Excellent
48705,1,0,8.0,4067.24,0.0,Poor
48713,1,0,5.0,805.28,0.0,Poor
48749,1,0,2.0,2419.83,0.0,Poor
48832,1,0,28.0,2211.21,0.0,Poor
48838,1,0,2.0,2824.3,0.0,Poor
48840,1,1,-5.0,1996.94,100.0,Excellent
48850,1,0,2.0,4625.58,0.0,Poor
48870,1,0,4.0,3998.46,0.0,Poor
48874,1,1,-5.0,697.38,100.0,Excellent
48899,1,1,0.0,1028.26,100.0,Excellent
48904,1,0,16.0,987.59,0.0,Poor
48906,1,0,3.0,1207.56,0.0,Poor
48917,1,1,-2.0,169.88,100.0,Excellent
48964,1,0,1.0,319.34,0.0,Poor
48965,1,1,-3.0,1031.51,100.0,Excellent
48992,1,1,0.0,361.89,100.0,Excellent
49008,1,0,29.0,3712.65,0.0,Poor
49015,1,0,8.0,1365.7,0.0,Poor
49041,1,1,0.0,2680.19,100.0,Excellent
49069,1,0,7.0,2275.2,0.0,Poor
49073,1,1,-5.0,1099.91,100.0,Excellent
49094,1,1,-5.0,781.08,100.0,Excellent
49114,1,1,-3.0,2953.31,100.0,Excellent
49116,1,0,5.0,2993.04,0.0,Poor
49279,1,0,6.0,3724.8,0.0,Poor
49311,1,0,14.0,786.85,0.0,Poor
49314,1,1,-1.0,2891.12,100.0,Excellent
49352,1,0,21.0,3644.32,0.0,Poor
49372,1,0,5.0,2044.44,0.0,Poor
49383,1,1,-3.0,4924.02,100.0,Excellent
49398,1,0,10.0,1765.22,0.0,Poor
49421,1,0,4.0,1897.21,0.0,Poor
49476,1,1,-5.0,2679.57,100.0,Excellent
49478,1,1,-4.0,2630.14,100.0,Excellent
49554,1,1,-2.0,968.94,100.0,Excellent
49560,1,0,4.0,631.7,0.0,Poor
49614,1,0,9.0,2426.3,0.0,Poor
49631,1,0,6.0,2409.69,0.0,Poor
49637,1,0,17.0,2777.53,0.0,Poor
49643,1,0,1.0,39.65,0.0,Poor
49657,1,1,-1.0,3908.76,100.0,Excellent
49698,1,0,9.0,877.98,0.0,Poor
49742,1,1,-5.0,2058.24,100.0,Excellent
49744,1,0,11.0,4299.16,0.0,Poor
49750,1,1,-5.0,577.13,100.0,Excellent
49856,1,1,0.0,2554.62,100.0,Excellent
49871,1,1,-1.0,3604.01,100.0,Excellent
49915,1,0,4.0,88.43,0.0,Poor
49918,1,0,5.0,1004.55,0.0,Poor
49934,1,0,3.0,1882.23,0.0,Poor
49960,1,1,-2.0,374.68,100.0,Excellent
49965,1,1,0.0,2920.62,100.0,Excellent
50037,1,0,1.0,3273.99,0.0,Poor
50040,1,1,0.0,5047.96,100.0,Excellent
50051,1,1,-1.0,4069.86,100.0,Excellent
50064,1,0,1.0,3624.66,0.0,Poor
50066,1,0,12.0,2943.17,0.0,Poor
50120,1,0,14.0,2975.13,0.0,Poor
50130,1,0,23.0,2821.61,0.0,Poor
50161,1,0,4.0,130.18,0.0,Poor
50175,1,1,-1.0,877.89,100.0,Excellent
50176,1,0,1.0,1438.64,0.0,Poor
50218,1,0,5.0,976.13,0.0,Poor
50307,1,0,1.0,1381.1,0.0,Poor
50340,1,0,29.0,481.63,0.0,Poor
50356,1,1,-2.0,990.34,100.0,Excellent
50364,1,1,0.0,3597.75,100.0,Excellent
50372,1,1,0.0,114.52,100.0,Excellent
50374,1,0,5.0,1969.21,0.0,Poor
50375,1,1,-1.0,2179.27,100.0,Excellent
50382,1,0,11.0,2771.28,0.0,Poor
50429,1,0,3.0,951.9,0.0,Poor
50457,1,1,-3.0,2516.52,100.0,Excellent
50493,1,0,23.0,368.54,0.0,Poor
50502,1,0,12.0,2431.37,0.0,Poor
50527,1,0,11.0,474.34,0.0,Poor
50557,1,0,25.0,4244.83,0.0,Poor
50579,1,0,15.0,723.44,0.0,Poor
50582,1,1,-5.0,114.52,100.0,Excellent
50589,1,1,-3.0,2200.47,100.0,Excellent
50590,1,0,8.0,775.91,0.0,Poor
50594,1,0,9.0,763.12,0.0,Poor
50605,1,0,5.0,2119.23,0.0,Poor
50641,1,0,6.0,895.48,0.0,Poor
50658,1,0,5.0,2997.71,0.0,Poor
50670,1,1,-4.0,2322.96,100.0,Excellent
50707,1,0,6.0,4066.1,0.0,Poor
50711,1,1,-2.0,2359.74,100.0,Excellent
50748,1,0,12.0,3041.62,0.0,Poor
50763,1,0,21.0,1626.42,0.0,Poor
50768,1,0,12.0,877.43,0.0,Poor
50789,1,0,6.0,267.61,0.0,Poor
50876,1,0,5.0,450.23,0.0,Poor
50897,1,0,1.0,5405.1,0.0,Poor
50910,1,0,11.0,2360.73,0.0,Poor
50913,1,1,-3.0,1562.94,100.0,Excellent
50959,1,0,4.0,1047.55,0.0,Poor
50964,1,0,17.0,2030.37,0.0,Poor
50972,1,0,9.0,3507.67,0.0,Poor
51005,1,1,-3.0,4236.91,100.0,Excellent
51026,1,0,25.0,3920.14,0.0,Poor
51046,1,1,-4.0,1825.29,100.0,Excellent
51048,1,1,-4.0,2064.98,100.0,Excellent
51089,1,0,10.0,1620.95,0.0,Poor
51118,1,1,0.0,2645.28,100.0,Excellent
51181,1,0,19.0,3935.46,0.0,Poor
51224,1,0,8.0,3352.28,0.0,Poor
51227,1,0,1.0,197.39,0.0,Poor
51273,1,0,2.0,169.88,0.0,Poor
51334,1,0,2.0,881.42,0.0,Poor
51339,1,0,24.0,160.07,0.0,Poor
51360,1,1,-1.0,616.45,100.0,Excellent
51384,1,1,-2.0,2986.47,100.0,Excellent
51388,1,0,13.0,1114.77,0.0,Poor
51417,1,0,3.0,2635.52,0.0,Poor
51445,1,0,1.0,2114.74,0.0,Poor
51457,1,0,15.0,3080.01,0.0,Poor
51498,1,0,10.0,2686.57,0.0,Poor
51536,1,1,-5.0,2662.16,100.0,Excellent
51540,1,1,0.0,1349.36,100.0,Excellent
51543,1,0,15.0,2660.5,0.0,Poor
51547,1,0,2.0,2868.78,0.0,Poor
51564,1,0,7.0,5189.5,0.0,Poor
51602,1,0,4.0,556.35,0.0,Poor
51632,1,1,-4.0,962.81,100.0,Excellent
51649,1,1,-5.0,2939.42,100.0,Excellent
51671,1,1,-1.0,2382.53,100.0,Excellent
51677,1,1,-1.0,999.44,100.0,Excellent
51769,1,0,15.0,947.95,0.0,Poor
51778,1,0,3.0,4144.86,0.0,Poor
51831,1,0,3.0,3480.72,0.0,Poor
51846,1,0,24.0,4696.69,0.0,Poor
51873,1,0,5.0,329.79,0.0,Poor
51902,1,0,5.0,2597.42,0.0,Poor
51921,1,0,1.0,3136.89,0.0,Poor
51928,1,0,12.0,1968.49,0.0,Poor
51934,1,0,13.0,475.04,0.0,Poor
52024,1,1,-1.0,2408.31,100.0,Excellent
52139,1,0,2.0,715.37,0.0,Poor
52140,1,0,2.0,1506.27,0.0,Poor
52151,1,0,1.0,1398.1,0.0,Poor
52198,1,1,-5.0,1394.21,100.0,Excellent
52204,1,0,5.0,3172.62,0.0,Poor
52231,1,1,-5.0,887.48,100.0,Excellent
52244,1,0,13.0,1475.14,0.0,Poor
52252,1,0,4.0,2193.68,0.0,Poor
52270,1,1,-2.0,1682.46,100.0,Excellent
52304,1,0,4.0,3895.25,0.0,Poor
52312,1,1,-5.0,2931.44,100.0,Excellent
52315,1,1,-3.0,637.6,100.0,Excellent
52325,1,0,2.0,1512.77,0.0,Poor
52328,1,0,15.0,2104.24,0.0,Poor
52405,1,0,8.0,1861.47,0.0,Poor
52436,1,0,1.0,2930.6,0.0,Poor
52442,1,0,3.0,4267.94,0.0,Poor
52455,1,1,-3.0,4945.86,100.0,Excellent
52458,1,0,2.0,3804.03,0.0,Poor
52469,1,0,13.0,1303.23,0.0,Poor
52501,1,0,17.0,2720.81,0.0,Poor
52504,1,1,-4.0,1570.51,100.0,Excellent
52508,1,1,-1.0,3775.99,100.0,Excellent
52523,1,1,-2.0,1072.62,100.0,Excellent
52555,1,0,4.0,1788.3,0.0,Poor
52564,1,1,-5.0,3217.7,100.0,Excellent
52570,1,0,1.0,2589.99,0.0,Poor
52602,1,0,1.0,1150.34,0.0,Poor
52614,1,1,-5.0,3117.74,100.0,Excellent
52639,1,0,2.0,2837.18,0.0,Poor
52656,1,1,-4.0,2301.92,100.0,Excellent
52664,1,0,23.0,931.61,0.0,Poor
52673,1,1,-1.0,1275.37,100.0,Excellent
52689,1,1,-2.0,2699.14,100.0,Excellent
52709,1,1,-3.0,2599.08,100.0,Excellent
52711,1,0,4.0,3015.14,0.0,Poor
52738,1,1,-5.0,898.19,100.0,Excellent
52741,1,0,23.0,1139.89,0.0,Poor
52760,1,0,5.0,2089.76,0.0,Poor
52785,1,1,-1.0,2781.39,100.0,Excellent
52804,1,1,0.0,423.56,100.0,Excellent
52805,1,1,-4.0,1515.54,100.0,Excellent
52847,1,0,11.0,4555.81,0.0,Poor
52853,1,1,0.0,2835.92,100.0,Excellent
52881,1,0,3.0,900.93,0.0,Poor
52894,1,0,5.0,1214.72,0.0,Poor
52905,1,0,16.0,3246.38,0.0,Poor
52921,1,0,5.0,1585.8,0.0,Poor
52927,1,0,1.0,2232.82,0.0,Poor
53009,1,0,5.0,1871.85,0.0,Poor
53012,1,0,10.0,1849.29,0.0,Poor
53062,1,1,-3.0,2166.39,100.0,Excellent
53064,1,0,4.0,3410.49,0.0,Poor
53094,1,0,3.0,1914.81,0.0,Poor
53100,1,0,5.0,699.45,0.0,Poor
53106,1,0,25.0,1243.42,0.0,Poor
53108,1,0,15.0,3635.76,0.0,Poor
53113,1,0,4.0,582.63,0.0,Poor
53132,1,1,-2.0,1432.06,100.0,Excellent
53172,1,0,5.0,3767.45,0.0,Poor
53176,1,1,0.0,1895.12,100.0,Excellent
53207,1,0,9.0,1944.66,0.0,Poor
53221,1,1,-4.0,2401.54,100.0,Excellent
53245,1,1,-5.0,1654.66,100.0,Excellent
53283,1,0,18.0,3045.23,0.0,Poor
53317,1,1,-4.0,1659.75,100.0,Excellent
53348,1,0,1.0,3274.45,0.0,Poor
53358,1,0,10.0,3698.77,0.0,Poor
53366,1,0,4.0,5320.2,0.0,Poor
53381,1,0,3.0,866.92,0.0,Poor
53387,1,1,-2.0,2112.59,100.0,Excellent
53431,1,1,-5.0,2428.45,100.0,Excellent
53453,1,1,-4.0,2894.06,100.0,Excellent
53462,1,0,18.0,4708.07,0.0,Poor
53498,1,1,-5.0,1838.81,100.0,Excellent
53508,1,0,9.0,2657.17,0.0,Poor
53523,1,0,4.0,1514.4,0.0,Poor
53527,1,0,1.0,3997.03,0.0,Poor
53533,1,0,1.0,1730.17,0.0,Poor
53545,1,0,5.0,1711.61,0.0,Poor
53586,1,1,0.0,2368.0,100.0,Excellent
53602,1,1,-3.0,2920.78,100.0,Excellent
53617,1,0,4.0,1998.9,0.0,Poor
53653,1,0,2.0,4269.5,0.0,Poor
53705,1,1,-1.0,309.62,100.0,Excellent
53708,1,1,-5.0,1639.8,100.0,Excellent
53728,1,0,16.0,626.19,0.0,Poor
53729,1,1,-4.0,1015.26,100.0,Excellent
53731,1,0,7.0,3429.93,0.0,Poor
53738,1,1,-3.0,3903.48,100.0,Excellent
53744,1,0,25.0,831.1,0.0,Poor
53745,1,0,6.0,2750.43,0.0,Poor
53748,1,0,3.0,2885.2,0.0,Poor
53764,1,0,6.0,3022.46,0.0,Poor
53773,1,1,-5.0,4251.6,100.0,Excellent
53784,1,0,18.0,3774.14,0.0,Poor
53810,1,0,22.0,2530.45,0.0,Poor
53811,1,0,2.0,3107.41,0.0,Poor
53816,1,0,10.0,1474.45,0.0,Poor
53830,1,0,5.0,1564.84,0.0,Poor
53832,1,0,26.0,1245.7,0.0,Poor
53840,1,0,13.0,1514.31,0.0,Poor
53868,1,0,26.0,1404.68,0.0,Poor
53869,1,0,21.0,419.13,0.0,Poor
53884,1,0,2.0,2411.61,0.0,Poor
53909,1,1,-3.0,5579.47,100.0,Excellent
53927,1,1,-5.0,3577.33,100.0,Excellent
53934,1,1,-4.0,1242.23,100.0,Excellent
53936,1,0,13.0,1632.79,0.0,Poor
53964,1,1,-2.0,2079.8,100.0,Excellent
53977,1,0,2.0,1934.8,0.0,Poor
54001,1,1,-2.0,2812.89,100.0,Excellent
54015,1,1,-5.0,3118.23,100.0,Excellent
54016,1,1,-5.0,1445.54,100.0,Excellent
54027,1,1,-1.0,980.97,100.0,Excellent
54029,1,1,0.0,3361.63,100.0,Excellent
54033,1,0,21.0,2293.55,0.0,Poor
54075,1,0,3.0,1092.66,0.0,Poor
54078,1,0,5.0,1305.23,0.0,Poor
54135,1,1,-2.0,3345.5,100.0,Excellent
54208,1,1,-5.0,1996.94,100.0,Excellent
54244,1,1,-4.0,5814.13,100.0,Excellent
54257,1,0,2.0,423.56,0.0,Poor
54293,1,0,5.0,560.54,0.0,Poor
54302,1,1,0.0,1970.13,100.0,Excellent
54305,1,1,-3.0,2945.03,100.0,Excellent
54327,1,1,-4.0,1966.14,100.0,Excellent
54403,1,1,-5.0,1574.23,100.0,Excellent
54412,1,0,9.0,2778.63,0.0,Poor
54430,1,0,8.0,130.01,0.0,Poor
54437,1,0,5.0,936.96,0.0,Poor
54528,1,0,19.0,787.4,0.0,Poor
54572,1,0,15.0,2823.96,0.0,Poor
54586,1,0,27.0,3474.58,0.0,Poor
54590,1,1,-5.0,2115.04,100.0,Excellent
54603,1,1,-3.0,5263.87,100.0,Excellent
54606,1,0,5.0,1782.86,0.0,Poor
54621,1,1,-5.0,3184.63,100.0,Excellent
54647,1,0,2.0,3472.43,0.0,Poor
54659,1,0,6.0,229.38,0.0,Poor
54662,1,0,3.0,3402.86,0.0,Poor
54707,1,1,-2.0,2091.23,100.0,Excellent
54708,1,1,0.0,3355.65,100.0,Excellent
54721,1,1,-3.0,1472.61,100.0,Excellent
54725,1,1,-3.0,1441.07,100.0,Excellent
54741,1,1,-4.0,793.14,100.0,Excellent
54791,1,0,7.0,918.36,0.0,Poor
54792,1,0,3.0,1171.77,0.0,Poor
54795,1,0,3.0,1443.64,0.0,Poor
54862,1,1,-1.0,697.88,100.0,Excellent
54869,1,0,3.0,1426.56,0.0,Poor
54881,1,0,2.0,790.64,0.0,Poor
54941,1,1,-3.0,1333.69,100.0,Excellent
54978,1,0,25.0,818.16,0.0,Poor
54985,1,1,-3.0,1666.89,100.0,Excellent
55007,1,0,5.0,1921.46,0.0,Poor
55010,1,1,-1.0,2960.99,100.0,Excellent
55032,1,0,6.0,5245.33,0.0,Poor
55045,1,1,0.0,3174.92,100.0,Excellent
55172,1,0,1.0,1489.58,0.0,Poor
55201,1,0,2.0,4363.62,0.0,Poor
55202,1,1,-1.0,1777.54,100.0,Excellent
55211,1,0,3.0,924.41,0.0,Poor
55218,1,1,-2.0,223.27,100.0,Excellent
55251,1,0,3.0,1438.16,0.0,Poor
55258,1,0,1.0,2428.41,0.0,Poor
55281,1,1,0.0,1028.26,100.0,Excellent
55300,1,1,-5.0,2775.88,100.0,Excellent
55306,1,1,-3.0,5268.85,100.0,Excellent
55357,1,1,-5.0,1609.67,100.0,Excellent
55365,1,0,5.0,2725.22,0.0,Poor
55394,1,1,-5.0,2859.25,100.0,Excellent
55423,1,0,8.0,393.43,0.0,Poor
55456,1,1,-2.0,2132.75,100.0,Excellent
55480,1,0,4.0,3993.93,0.0,Poor
55493,1,1,-1.0,3493.06,100.0,Excellent
55501,1,0,8.0,2317.2,0.0,Poor
55507,1,0,13.0,3303.42,0.0,Poor
55520,1,1,-2.0,989.77,100.0,Excellent
55557,1,1,-2.0,1104.78,100.0,Excellent
55560,1,1,-3.0,3891.35,100.0,Excellent
55608,1,0,5.0,1178.42,0.0,Poor
55642,1,0,6.0,44.35,0.0,Poor
55685,1,1,-2.0,4247.33,100.0,Excellent
55714,1,0,8.0,1143.28,0.0,Poor
55720,1,0,2.0,1789.27,0.0,Poor
55729,1,0,23.0,1217.33,0.0,Poor
55773,1,0,27.0,1770.01,0.0,Poor
55780,1,1,-2.0,2288.64,100.0,Excellent
55800,1,0,2.0,2834.2,0.0,Poor
55802,1,0,16.0,2833.97,0.0,Poor
55805,1,0,3.0,994.97,0.0,Poor
55848,1,0,5.0,3936.8,0.0,Poor
55860,1,0,1.0,4252.97,0.0,Poor
55939,1,0,1.0,154.78,0.0,Poor
55955,1,1,-4.0,1843.61,100.0,Excellent
55977,1,1,-1.0,3810.34,100.0,Excellent
56005,1,0,1.0,931.61,0.0,Poor
56011,1,0,7.0,2516.12,0.0,Poor
56030,1,0,4.0,3713.57,0.0,Poor
56043,1,0,4.0,864.3,0.0,Poor
56067,1,1,-3.0,3751.55,100.0,Excellent
56074,1,1,-3.0,4369.99,100.0,Excellent
56077,1,0,11.0,2287.68,0.0,Poor
56079,1,0,12.0,3153.02,0.0,Poor
56116,1,0,2.0,532.57,0.0,Poor
56195,1,0,1.0,3518.61,0.0,Poor
56201,1,1,-1.0,1988.09,100.0,Excellent
56215,1,0,3.0,1363.04,0.0,Poor
56216,1,1,-5.0,906.54,100.0,Excellent
56254,1,1,-1.0,3299.65,100.0,Excellent
56285,1,0,23.0,1719.21,0.0,Poor
56299,1,1,-2.0,48.55,100.0,Excellent
56303,1,1,-2.0,3028.59,100.0,Excellent
56307,1,1,-3.0,1634.92,100.0,Excellent
56321,1,0,4.0,3300.67,0.0,Poor
56322,1,0,6.0,2393.48,0.0,Poor
56327,1,1,-2.0,3097.06,100.0,Excellent
56344,1,0,2.0,1630.26,0.0,Poor
56349,1,1,-3.0,834.86,100.0,Excellent
56350,1,1,-4.0,1465.27,100.0,Excellent
56371,1,0,16.0,993.86,0.0,Poor
56377,1,0,5.0,1203.31,0.0,Poor
56384,1,0,26.0,2026.78,0.0,Poor
56407,1,0,14.0,2301.05,0.0,Poor
56431,1,0,15.0,3469.35,0.0,Poor
56444,1,1,-3.0,2115.53,100.0,Excellent
56471,1,0,23.0,152.55,0.0,Poor
56472,1,0,3.0,1394.0,0.0,Poor
56483,1,0,2.0,2365.92,0.0,Poor
56514,1,0,24.0,255.35,0.0,Poor
56515,1,0,4.0,3325.87,0.0,Poor
56532,1,1,-4.0,2528.88,100.0,Excellent
56552,1,0,4.0,4992.15,0.0,Poor
56554,1,0,10.0,1373.43,0.0,Poor
56579,1,0,4.0,5001.82,0.0,Poor
56612,1,1,-5.0,4707.96,100.0,Excellent
56625,1,1,-3.0,2409.01,100.0,Excellent
56643,1,1,-5.0,4355.46,100.0,Excellent
56652,1,0,5.0,469.82,0.0,Poor
56660,1,1,0.0,46.62,100.0,Excellent
56686,1,0,1.0,5567.15,0.0,Poor
56703,1,1,-4.0,1322.72,100.0,Excellent
56744,1,0,24.0,1886.59,0.0,Poor
56770,1,1,-5.0,4238.98,100.0,Excellent
56773,1,0,1.0,1303.9,0.0,Poor
56834,1,1,0.0,3702.6,100.0,Excellent
56847,1,0,12.0,2527.71,0.0,Poor
56875,1,1,0.0,1213.48,100.0,Excellent
56907,1,1,-3.0,2459.51,100.0,Excellent
56917,1,1,-1.0,1825.16,100.0,Excellent
56953,1,0,14.0,4479.65,0.0,Poor
56966,1,0,15.0,2165.98,0.0,Poor
56968,1,0,5.0,578.85,0.0,Poor
56993,1,1,-2.0,3759.52,100.0,Excellent
56995,1,0,15.0,2270.57,0.0,Poor
57001,1,0,6.0,2006.53,0.0,Poor
57010,1,1,-3.0,1133.25,100.0,Excellent
57029,1,1,-2.0,2877.57,100.0,Excellent
57032,1,0,22.0,4769.69,0.0,Poor
57039,1,1,-5.0,949.2,100.0,Excellent
57086,1,0,2.0,4843.24,0.0,Poor
57089,1,1,-3.0,3474.87,100.0,Excellent
57095,1,0,7.0,891.6,0.0,Poor
57144,1,0,13.0,3886.48,0.0,Poor
57165,1,0,29.0,90.56,0.0,Poor
57171,1,0,12.0,4708.18,0.0,Poor
57209,1,0,2.0,3433.31,0.0,Poor
57248,1,0,4.0,1205.62,0.0,Poor
57250,1,1,-1.0,97.04,100.0,Excellent
57257,1,0,5.0,2803.07,0.0,Poor
57291,1,0,1.0,3753.0,0.0,Poor
57294,1,0,2.0,1214.68,0.0,Poor
